App Name,App Id,Category,Rating,Rating Count,Installs,Minimum Installs,Maximum Installs,Free,Price,Currency,Size,Minimum Android,Developer Id,Developer Website,Developer Email,Released,Last Updated,Content Rating,Privacy Policy,Ad Supported,In App Purchases,Editors Choice,Scraped Time
GO SMS PRO CRYSTAL THEME,com.jb.gosms.theme.getjar.fdcrystal,Personalization,4.0,452,"10,000+",10000,45092,True,0,USD,2.7M,1.6 and up,ZT.art,,yuxin.cpp@gmail.com,"Jul 13, 2015","Jul 13, 2015",Everyone,http://d2prafqgniatg5.cloudfront.net/soft/file/term/1122/gosmstheme-privacy.html,False,False,False,2021-06-15 20:19:40
"Daily Mindfulness - Calm, Sleep, Relax, Meditation",com.devmobisoft.dailymindfulnessapp,Health & Fitness,0.0,0,"1,000+",1000,1157,True,0,USD,41M,5.1 and up,PartyGames,,devmobi85730@gmail.com,"Apr 22, 2019","Apr 23, 2019",Teen,https://firebasestorage.googleapis.com/v0/b/fir-demo-8cdba.appspot.com/o/DEVMOBISOFT_PRIVACY_POLICY.htm?alt=media&token=3b402b2b-f7f4-4e06-8648-09396a4fe228,True,False,False,2021-06-15 20:19:40
ACE Auto Club Europa,air.de.autoclubeuropa.ace,Maps & Navigation,4.5,1592,"100,000+",100000,214635,True,0,USD,11M,5.0 and up,Auto Club Europa e. V.,https://www.ace.de/,digitales-marketing@ace.de,"Oct 31, 2014","Jun 02, 2021",Everyone,https://www.ace.de/datenschutz-app,False,False,False,2021-06-15 20:19:40
Space wallpapers 4K 2021,com.space.background2021,Photography,0.0,0,1+,1,3,True,0,USD,18M,4.1 and up,Star Align,https://deb73bc5e.app-ads-txt.com/,Hosoalkhateeb@gmail.com,"Jan 2, 2021","Mar 07, 2021",Everyone,,True,False,False,2021-06-15 20:19:40
HOMEVIZ,com.cnest.dthome,Tools,2.4,33,"1,000+",1000,4386,True,0,USD,49M,5.0 and up,Cnest,,akaso20160903@gmail.com,"Sep 21, 2020","May 21, 2021",Everyone,https://www.akasotech.com/privacy,False,False,False,2021-06-15 20:19:40
KURS.IF.UA,com.wKURSIFUA,News & Magazines,0.0,0,100+,100,108,True,0,USD,1.3M,2.3 and up,IF-city,http://kurs.if.ua/,editor@pravda.if.ua,"Jul 18, 2015","Jul 18, 2015",Teen,,True,False,False,2021-06-15 20:19:40
Delhi Public Transport - Metro and DTC Bus Routes,com.delhitransport.app,Travel & Local,3.2,125,"10,000+",10000,36174,True,0,USD,7.0M,4.1 and up,Social Tech Network,https://www.delhipublictransport.com/,delhipublictransport@gmail.com,"Jul 24, 2019","Sep 16, 2019",Everyone,https://www.termsfeed.com/privacy-policy/d8a54453fb5aa586d31586f56857d9fc,True,False,False,2021-06-15 20:19:40
Weinfest+ Weinfestkalender,net.drailing.weinfest,Travel & Local,3.6,116,"10,000+",10000,23119,True,0,USD,4.7M,3.0 and up,brainstation GbR,http://www.weinfestplus.de,mike@brainstation.de,"Jan 20, 2014","Aug 28, 2017",Everyone,https://www.weinfestplus.de/datenschutz,True,False,False,2021-06-15 20:19:40
Decon2018,com.Mahathi.Decon,Health & Fitness,0.0,0,10+,10,27,True,0,USD,7.7M,4.0.3 and up,Raja Cement Works,,thirurmnd@gmail.com,"Apr 13, 2018","Apr 14, 2018",Everyone,,False,False,False,2021-06-15 20:19:40
Car Games Revival: Car Racing Games for Kids,com.lf.real.extreme.suv.offroad.drive.games.free,Racing,3.9,55218,"10,000,000+",10000000,30052692,True,0,USD,43M,4.4 and up,Abstron Pvt Ltd,http://www.abstron.com,info.abstron@gmail.com,"Nov 9, 2016","Jun 12, 2021",Everyone,http://www.abstron.com/legal/privacy.html,True,True,False,2021-06-15 20:19:40
Pocket Bowling 3D,com.dumadugames.pocketbowling,Sports,3.6,576,"100,000+",100000,334144,True,0,USD,22M,4.0.3 and up,Chameleo Studios,http://chameleostudios.com,hello@chameleostudios.com,"Mar 22, 2013","Jun 21, 2019",Everyone,http://chameleostudios.com/privacy-policy/,True,True,False,2021-06-15 20:19:40
Ambuja Bidding,com.ampl.ambujaexports,Business,0.0,0,100+,100,130,True,0,USD,5.4M,4.2 and up,Gujarat Ambuja Exports Ltd.,https://www.ambujagroup.com/,vijay@ambujagroup.com,"Mar 31, 2019","May 01, 2019",Everyone,https://www.ambujagroup.com/wp-content/uploads/2016/09/Private-Policy.pdf,False,False,False,2021-06-15 20:19:40
Home Theater Remote Pro,com.trueberry.hometheatre,Tools,2.6,171,"100,000+",100000,119403,True,0,USD,3.0M,4.0 and up,Igor Silakov,http://hts.uxp.ru/#/hts,kaluganin514@gmail.com,"Jun 4, 2016","Jan 07, 2018",Everyone,http://hts.uxp.ru/#/hts/policy,False,False,False,2021-06-15 20:19:41
Духовно-нравственная культура (ДНК),appinventor.ai_moscluster_com.DNK,Education,0.0,0,100+,100,103,True,0,USD,1.6M,1.6 and up,MOSCLUSTER LLC,http://www.moscluster.com,1@moscluster.com,"Jul 5, 2017","Jul 05, 2017",Everyone,https://www.moscluster.com/?page_id=463,False,False,False,2021-06-15 20:19:41
Subtitle VR.,subtitle.sync.system,Education,0.0,0,100+,100,472,True,0,USD,2.1M,5.0 and up,Yu.Chirichenko,,Y.Chirichenko@gmail.com,"Jul 6, 2017","Jul 06, 2017",Everyone,,False,False,False,2021-06-15 20:19:41
Interact 3,air.com.compasspub.interact3,Education,2.6,21,"1,000+",1000,4961,True,0,USD,37M,2.3 and up,Compass Publishing,http://www.compasspub.com,junge@wjcompass.com,"Sep 8, 2017","Sep 08, 2017",Everyone,http://classbooster.net/Pages/user/termOfUse.aspx,False,False,False,2021-06-15 20:19:41
RPM Practice Test,com.perfectconsulting.perfecttestrpmfree,Entertainment,0.0,0,5+,5,5,True,0,USD,21M,5.0 and up,Perfect Consulting B.V.,,info@perfectconsulting.eu,"May 19, 2021","May 26, 2021",Everyone,,True,False,False,2021-06-15 20:19:41
JayBo,com.appswiz.jaybocbdcfj,Business,0.0,0,10+,10,29,True,0,USD,3.6M,4.4 and up,Appswiz W.I,http://www.jaybo.net/,support@appswiz.com,"Feb 20, 2020","Feb 20, 2020",Everyone,http://www.jaybo.net/,False,False,False,2021-06-15 20:19:41
Uniquely Nelson,com.alpas.uniquelynelson,Business,0.0,0,10+,10,30,True,0,USD,1.8M,4.4 and up,Alpas Technology,https://uniquelynelson.nz/,developer@alpastechnology.com,"Apr 15, 2019","May 03, 2019",Everyone,https://uniquelynelson.nz/privacy-policy/,False,False,False,2021-06-15 20:19:41
Quebec Radio Stations FM Canada Radio,quebec.radiostations,Music & Audio,0.0,0,5+,5,5,True,0,USD,9.0M,4.1 and up,emmcapps,,miemiraapps@gmail.com,"Aug 25, 2020","Aug 25, 2020",Teen,http://www.e-droid.net/privacy.php?ida=1186401&idl=en,True,False,False,2021-06-15 20:19:41
SDRA Mobile (Driver),com.hksr.eattsdra.drivers,Auto & Vehicles,0.0,0,50+,50,84,True,0,USD,9.9M,7.0 and up,The Hong Kong Society for Rehabilitation,https://sdra.hksr.org.hk/sdra/index,eatt_sdra@rehabsociety.org.hk,"Jun 21, 2020","Sep 03, 2020",Everyone,https://sdra.hksr.org.hk/,False,False,False,2021-06-15 20:19:41
Tasteocracy Taste Testers,com.tasteocracy.app,Food & Drink,3.3,12,"1,000+",1000,1874,True,0,USD,12M,4.4 and up,Tasteocracy Testers,https://www.tasteocracy.com,Tasteocracy@eurofinsus.com,"May 13, 2020","Feb 10, 2021",Everyone,https://www.tasteocracy.com/aboutTasteocracy/privacy,False,False,False,2021-06-15 20:19:41
Rekleo TV app,com.rekleo.tvapp,Business,0.0,0,1+,1,3,True,0,USD,11M,4.2 and up,Rekleo Media Inc.,https://www.rekleo.com/,rekleoapp@gmail.com,"Nov 17, 2018","Nov 17, 2018",Everyone,https://www.rekleo.com/policy,True,False,False,2021-06-15 20:19:41
Wealthbox,com.starburstlabs.wealthbox_android.prod,Business,4.6,54,"1,000+",1000,1377,True,0,USD,6.1M,7.0 and up,Wealthbox,https://www.wealthbox.com/,support+android@wealthbox.com,"Jun 10, 2019","Oct 14, 2020",Everyone,https://www.wealthbox.com/privacy-policy/,False,False,False,2021-06-15 20:19:41
Zebra Print Wallpapers: HD images Free download,com.techzit.zebraprintwallpapers,Personalization,0.0,0,500+,500,600,True,0,USD,8.9M,5.0 and up,TZLabs,https://toolsfairy.com,tzlabs4u@gmail.com,"Aug 19, 2019","Dec 10, 2020",Everyone,https://toolsfairy.com/privacy-policy.html,True,False,False,2021-06-15 20:19:41
"Wildflower Health, A Smarter Way to Care",com.wildflowerhealth.UGROW.WildflowerSWC,Health & Fitness,0.0,0,10+,10,29,True,0,USD,31M,4.4 and up,Wildflower Health,https://www.wildflowerhealth.com/,support@wildflowerhealth.com,"Jul 30, 2020","Apr 15, 2021",Everyone,https://www.wildflowerhealth.com/privacy-policy,False,False,False,2021-06-15 20:19:41
Cirugía Cardiovascular,com.elsevier.editorial.revista.cirugiacardiovascular.spa,Medical,0.0,0,100+,100,372,True,0,USD,25M,4.0.3 and up,Elsevier España S.L.U.,http://www.elsevier.es,SOLERL@science.regn.net,"Dec 28, 2018","Oct 10, 2019",Everyone,,False,False,False,2021-06-15 20:19:41
Lagu Religi dan Sholawat : mp3 dan video,com.proj.dinocom.religidansholawat,Entertainment,0.0,0,100+,100,231,True,0,USD,67M,4.4 and up,Dinocom Project,,dinocom.proj@gmail.com,"Jan 6, 2021","Jan 14, 2021",Teen,https://dinocomweb.blogspot.com/2021/01/aplikasi-lagu-religi-dan-sholawat.html,True,False,False,2021-06-15 20:19:41
Trix,com.al3aabna.trix,Card,4.2,5102,"500,000+",500000,547730,True,0,USD,29M,4.0.3 and up,Innovative Applications,http://kingtrix.com,futuregames2020@gmail.com,"Nov 25, 2014","Mar 03, 2021",Everyone,,True,False,False,2021-06-15 20:19:41
Thánh Ca - Thanh Ca Công Giáo Hay Tuyệt Vời,com.chikik.jesusvibes,Music & Audio,0.0,0,"1,000+",1000,4727,True,0,USD,28M,4.2 and up,CHIKIK HOUSE,http://chikik.com/#jesusvibes,chikik868@gmail.com,"Apr 25, 2020","Jan 23, 2021",Everyone,http://chikik.com/jesusvibes/privacy,True,True,False,2021-06-15 20:19:42
Claudy Worker,io.claudy.worker,Business,0.0,0,100+,100,110,True,0,USD,2.2M,4.4 and up,CRM.Please,https://crmplease.me/,give@crmplease.me,"May 17, 2018","Feb 22, 2020",Everyone,http://claudy.fi/privacy-policy/,False,False,False,2021-06-15 20:19:42
Cute Theme Fluffy Love,jp.co.a_tm.android.plus_fluffy_love,Personalization,4.3,473,"50,000+",50000,62317,True,0,USD,1.2M,2.1 and up,+HOME by Ateam,http://android.atm-plushome.com/theme/index/?=am_plushome_in,info+android@atm-plushome.com,"Aug 26, 2014","Jan 23, 2015",Everyone,http://www.a-tm.co.jp/en/privacy/,True,False,False,2021-06-15 20:19:42
VM-Delay,com.irv.vm_delay,Tools,,,50+,50,71,True,0,USD,Varies with device,Varies with device,IVR.RD,,iv_dx@mail.com,,"Oct 23, 2018",Everyone,,False,False,False,2021-06-15 20:19:42
ignite,com.torch.ignite,Events,5.0,21,100+,100,224,True,0,USD,7.9M,4.1 and up,李孟霈 Adam,http://www.peilee.com,asdfg3865@gmail.com,"Jun 22, 2018","Jul 04, 2018",Everyone,https://alvinyang10919058.wixsite.com/privacypolicy,False,False,False,2021-06-15 20:19:42
RevoApp,com.pensemos.revo,Tools,4.4,10,100+,100,193,True,0,USD,2.9M,4.1 and up,Pensemos S.A.,http://www.pensemos.com,developmentteam@pensemos.com,"Dec 21, 2017","Apr 05, 2021",Everyone,,False,False,False,2021-06-15 20:19:42
Mr.Nam- Free English Quiz game,com.ziosoft.namwordquiz,Education,0.0,0,"1,000+",1000,1568,True,0,USD,26M,4.1 and up,마이웹앱,http://www.mywebapp.co.kr,nssknight@nate.com,"Mar 29, 2017","Mar 30, 2017",Everyone,http://vodtalk.co.kr/mywepapp.asp,True,False,False,2021-06-15 20:19:42
ICE Connect,com.theice.marketdata,Finance,4.0,11,"1,000+",1000,4134,True,0,USD,3.3M,4.4 and up,"IntercontinentalExchange, Inc",https://www.theice.com/mobile.jhtml,connect_dataanalytics@theice.com,"Apr 7, 2017","Jan 22, 2019",Everyone,https://www.intercontinentalexchange.com/privacy-policy,False,False,False,2021-06-15 20:19:42
Giydir Beni,com.giydirBeni,Lifestyle,3.4,36,"1,000+",1000,4492,True,0,USD,6.0M,5.0 and up,Aee Corporation,http://www.giydirbeni.com.tr,iletisim@giydirbeni.com.tr,"Jul 1, 2019","Dec 04, 2019",Everyone,https://giydirbeni.com.tr/gizlilik.html,True,True,False,2021-06-15 20:19:42
GC Shopper Show,com.trevisan.gcshoppershow,Productivity,0.0,0,50+,50,96,True,0,USD,26M,5.0 and up,uMov.me S.A.,http://umov.me,appstore-registration@umov.me,"Feb 22, 2018","May 13, 2021",Everyone,http://get.umov.me/privacy.html,False,False,False,2021-06-15 20:19:42
Non Stop Play UK Music Listen Online Radio Stream,com.merakiapp.nonstopplayukmusiclistenonlineradiostream,Music & Audio,0.0,0,1+,1,3,True,0,USD,5.7M,4.4 and up,merakiapp,,meraki2390@gmail.com,"Mar 10, 2020","Mar 10, 2020",Teen,https://cutt.ly/meyhgbC,True,False,False,2021-06-15 20:19:43
KNOWLEDGE FLOW CLASSES,co.lynde.ffazo,Business,5.0,8,10+,10,33,True,0,USD,37M,4.2 and up,Education Mobile Media,,support@classplus.co,"Jun 12, 2020","Jun 13, 2021",Everyone,https://bit.ly/2YDTip0,True,False,False,2021-06-15 20:19:43
UBIC Wallet,network.ubic.ubic,Finance,4.0,37,"1,000+",1000,1148,True,0,USD,9.8M,5.0 and up,Bondi Labs,http://ubic.app,panda@panda.cat,"Jul 17, 2018","Jul 07, 2020",Everyone,https://ubic.network/privacy/,False,False,False,2021-06-15 20:19:43
Smart File Manager,com.smartwho.SmartFileManager,Productivity,4.4,18241,"1,000,000+",1000000,3741253,True,0,USD,5.0M,4.0.3 and up,SmartWho,http://whoissmart.net/,jameslim789@gmail.com,"Feb 21, 2011","Jan 01, 2021",Everyone,http://whoissmart.net/privacy/en/index.html,True,False,False,2021-06-15 20:19:43
Taariikhda Soomaaliya - History of Somalia,com.historyisfun.somalia,Books & Reference,4.3,261,"100,000+",100000,140707,True,0,USD,11M,4.1 and up,HistoryofTheWorld,http://historyisfun1111.blogspot.com/,wanyamanyahyayaaqub@gmail.com,"Jul 27, 2017","May 26, 2021",Everyone,https://historyisfun1111.blogspot.com/p/historyoftheworld-privacy-policy.html,True,True,False,2021-06-15 20:19:43
Notes2Go - Take Notes and Set Reminders On the Go,com.coolcoderz.notes2go,Productivity,4.8,74,100+,100,279,True,0,USD,1.7M,4.0 and up,Coolcoderz,,coolcoderzsoftware@gmail.com,"May 24, 2018","May 06, 2019",Everyone,,False,False,False,2021-06-15 20:19:43
Rooman Elearn,com.vidyamantra.cmoodleapp224,Education,0.0,0,100+,100,136,True,0,USD,26M,4.4 and up,Vidya Mantra Corporation,https://www.vidyamantra.com,sales@vidyamantra.com,"Feb 13, 2021","Mar 18, 2021",Everyone,https://rooman.net/privacy-policy/,False,False,False,2021-06-15 20:19:43
Buku Siswa Kelas 10 MA Fikih Revisi 2014,com.AchmadDroid.BukuSiswa.K13Rev2014.Kelas10Fikih,Books & Reference,0.0,0,"1,000+",1000,1724,True,0,USD,27M,2.3 and up,Achmad Suryanto,https://oe82ce801.app-ads-txt.com,achmaddroidappstudio@gmail.com,"Feb 24, 2020","Jun 16, 2020",Everyone,https://docs.google.com/document/d/e/2PACX-1vSMsAqm2pGf7cYZiYJqlxYZ-YdMMM5Uro0q6uDr-auC_r9M3cpYFZmzQoPVPU9LBtxar-Bz-0bTjXMN/pub,True,False,False,2021-06-15 20:19:43
Emisoras Unidas 89.7 Radio Online FM,com.appejulcottonero.emisorasunidas897radioonlinefm,Music & Audio,0.0,0,10+,10,34,True,0,USD,7.4M,4.4 and up,raquelgonzalez,,cottonero.ejul@gmail.com,"Dec 19, 2019","Dec 19, 2019",Teen,https://www.facebook.com/notes/appejulcottonero/privacy-policy-for-mobile-applications/124238232308941/,True,False,False,2021-06-15 20:19:43
Let's Fact? Let's Go!,com.trivieroninja.factu,Trivia,5.0,5,10+,10,37,True,0,USD,21M,5.0 and up,Arnold Orlaen,,trivieroninja1@gmail.com,"Jul 14, 2019","Aug 27, 2019",Everyone,https://quickappninja.com/game-privacy-policy.html,True,False,False,2021-06-15 20:19:43
VfL1910,com.tickaroo.enterprise.android7752093899737824318.vflwathlingen,Sports,0.0,0,50+,50,82,True,0,USD,36M,5.0 and up,kicker - Amateurfußball,http://www.kicker.de,amateure@kicker.de,"Mar 4, 2020","Jun 09, 2021",Everyone,http://www.kicker.de/home/513381/datenschutzhinweis.html,True,False,False,2021-06-15 20:19:43
Mirror Mirror,com.fately.mirrormirror,Lifestyle,4.3,6,100+,100,171,True,0,USD,1.9M,4.1 and up,Fately Apps,http://fatelyapps.weebly.com,fatelyapps@gmail.com,"Nov 8, 2015","Nov 09, 2015",Everyone,https://fatelyapps.weebly.com/privacy-policy-mirror.html,True,False,False,2021-06-15 20:19:43
Атеросклероз. Симптомы и советы,ru.OlMal.AteroskSimpSovet,Books & Reference,0.0,0,100+,100,112,True,0,USD,3.2M,4.3 and up,OlMal,,olmal9691@gmail.com,"Jan 24, 2020","Jan 25, 2020",Everyone,https://sites.google.com/view/olmal-privacy-policy/,True,False,False,2021-06-15 20:19:43
Flappy Duck — Angry Bird,com.eveplay.flappybird,Arcade,1.5,8,"1,000+",1000,1922,True,0,USD,3.5M,4.1 and up,EvePlay,,eveplay.online@gmail.com,"Oct 19, 2020","Dec 31, 2020",Everyone,https://github.com/EvePlay/privacypolicy/blob/master/PrivacyPolicyFlappyDuck.html,True,False,False,2021-06-15 20:19:43
FunFit,com.youxi.funfit,Health & Fitness,0.0,0,10+,10,17,True,0,USD,67M,5.0 and up,Skyfield (Hong Kong) Holding Limited,,chenlei.qi@youxi-inc.com,"Aug 11, 2020","Sep 11, 2020",Everyone,https://funfit.ihapi.com/mprivacy,False,False,False,2021-06-15 20:19:43
Grand Robot Lion Transform Simulator,com.grand.robot.fight.lion.tiger.transform.jet.war.shooting.combo.fight.game,Travel & Local,4.8,450,"100,000+",100000,152470,True,0,USD,Varies with device,4.1 and up,Grand Robot Fight,https://grandrobotfight.blogspot.com/,grandrobotfight@gmail.com,"Jul 18, 2020","Dec 15, 2020",Teen,https://grandrobotfight.travel.blog/privacy-policy/,True,True,False,2021-06-15 20:19:43
Clube Atlético Ypiranga,com.app_clubeay.layout,Sports,0.0,0,100+,100,344,True,0,USD,11M,4.1 and up,ExpressApps,https://www.cay.com.br/,cay@cay.com.br,"Jan 30, 2020","Jun 05, 2020",Everyone,https://expressapps.com.br/privacidade/cay.html,True,False,False,2021-06-15 20:19:44
펫비투비 - PETB2B,com.makeshop.powerapp.smare6,Shopping,0.0,0,500+,500,873,True,0,USD,3.8M,4.0.3 and up,PoweRMOBILE.KR,http://www.petb2b.com,koreacenterpowerapp06@gmail.com,"Apr 12, 2018","Oct 08, 2020",Everyone,http://www.petb2b.com/m/privacy.html,False,False,False,2021-06-15 20:19:44
Mega Ramps Car Stunts: Ultimate Races Car Games,com.vg.speed.car.racing.furious.stunts.games,Weather,4.2,149,"50,000+",50000,84421,True,0,USD,Varies with device,5.0 and up,Vital Games Production,http://vitalgames.org,vitalgamesproduction@gmail.com,"Jul 30, 2019","Jul 16, 2020",Everyone,http://vitalgames.org/privacy.html,True,True,False,2021-06-15 20:19:44
John Roberts Nissan DealerApp,com.johnrobertsnissan.dealerapp,Business,0.0,0,100+,100,312,True,0,USD,6.4M,4.4 and up,DealerApp Vantage,http://dealerappvantage.com,dev@dealerappvantage.com,"Apr 7, 2016","May 13, 2019",Everyone,http://dealerappvantage.com/terms-of-use/,False,False,False,2021-06-15 20:19:44
Wynbee - Smart Home,com.wynbee.smart,Tools,0.0,0,100+,100,105,True,0,USD,50M,4.4 and up,Pezla Solutions Private Limited,https://www.wynbee.com/,contact@wynbee.com,"Jan 7, 2020","Jan 07, 2020",Everyone,https://www.wynbee.com/privacy-policy,False,False,False,2021-06-15 20:19:44
Dentist Kids Hospital Surgery Simulation Tutorial,com.DentistHospitalSurgery.Simulation,Entertainment,0.0,0,10+,10,24,True,0,USD,8.1M,4.0 and up,Celups Workshop,http://yenfeniama.blogspot.com,yenfeniama@gmail.com,"May 12, 2018","May 12, 2018",Everyone,http://celupsworks.com,True,False,False,2021-06-15 20:19:44
Chaat Recipes,com.recipesjunction.chaatrecipe.chaatrecipesinenglish,Food & Drink,0.0,0,100+,100,112,True,0,USD,6.5M,4.1 and up,Recipes Junction,https://recipejunctionapps.blogspot.com/,Junctionrecipe@gmail.com,"Dec 17, 2020","Feb 20, 2021",Everyone,https://recipejunctionapps.blogspot.com/p/privacy-policy.html,True,False,False,2021-06-15 20:19:44
Parchis Horse Race Free,com.dunjegame.lejeudedadagratuit,Board,3.7,557,"50,000+",50000,87088,True,0,USD,16M,4.0 and up,Dunje Game,http://dadasupport.wordpress.com,dunjegame@hotmail.com,"Dec 20, 2014","Jul 04, 2015",Everyone,https://dunje.wordpress.com/le-jeu-de-dada-gratuit/,True,False,False,2021-06-15 20:19:44
temporoespacial,appinventor.ai_shugo10688.Orientacion_Espacial_1111,Trivia,0.0,0,10+,10,42,True,0,USD,4.4M,2.1 and up,hugo sanchez,,shugo10688@gmail.com,"Jun 25, 2019","Jun 26, 2019",Everyone,,True,False,False,2021-06-15 20:19:44
Ory,ory.ahki,Social,4.1,15,50+,50,94,True,0,USD,7.6M,4.1 and up,nengudza orifha brandan,,orifhanengudza10@gmail.com,"Oct 2, 2019","Feb 03, 2020",Teen,,False,False,False,2021-06-15 20:19:44
Water Board Lemesos,cy.com.ssm.wblemesos,Productivity,0.0,0,"1,000+",1000,2183,True,0,USD,10M,4.4 and up,SSM Computer Systems Ltd,http://www.wbl.com.cy,contact@wbl.com.cy,"Dec 12, 2018","Oct 15, 2019",Everyone,http://www.wbl.com.cy,False,False,False,2021-06-15 20:19:44
Neuron,com.neuronapp.android,Health & Fitness,4.0,305,"10,000+",10000,32673,True,0,USD,45M,5.1 and up,Neuron L.L.C,http://neuron.ae/,support@neuron.ae,"Nov 3, 2015","Apr 14, 2021",Everyone,https://neuroncares.wordpress.com/,False,False,False,2021-06-15 20:19:45
أوتوبيز,com.app.otobeez,Business,3.7,6,500+,500,885,True,0,USD,8.4M,4.4 and up,otobeez,https://otobeez.com/,otobeeez@gmail.com,"Dec 4, 2019","Sep 09, 2020",Everyone,https://otobeez.com/,False,False,False,2021-06-15 20:19:45
نافذة مشتول السوق - Nafezah,com.beneid.nafezah2020,Tools,0.0,0,10+,10,43,True,0,USD,1.4M,5.1 and up,mahmoud3id,,support@beneid.com,"Jul 1, 2020","Jul 01, 2020",Teen,https://beneid.com/Privacy_Policy.html,True,False,False,2021-06-15 20:19:45
The New Way of the Cross,com.moblei.newWayoftheCross,Books & Reference,0.0,0,50+,50,69,True,0,USD,16M,4.1 and up,Moblei,,mobleidev@gmail.com,"Mar 25, 2021","May 21, 2021",Everyone,https://mobleidev.blogspot.com/2020/07/privacy-policy.html,True,False,False,2021-06-15 20:19:45
Escape Games Jolly-42,air.EscapeGamesJolly42,Puzzle,4.0,25,500+,500,862,True,0,USD,5.7M,2.3 and up,New Escape Games 2017,,newescapegames17@gmail.com,"Nov 24, 2017","Nov 24, 2017",Everyone,,True,False,False,2021-06-15 20:19:45
Visage Haunted House,com.redmatrix.visage.haunted.house,Adventure,3.5,24,"1,000+",1000,4820,True,0,USD,Varies with device,5.0 and up,RedMatrix,,redmatrixstudio@gmail.com,"Jan 30, 2019","Apr 16, 2021",Teen,http://redmatrix.raveninteractive.io/privacy.html,True,False,False,2021-06-15 20:19:45
